id,url,crawled_date,domain,ten,gia,xuat_xu,tinh_trang,dong_xe,so_cho_ngoi,nhien_lieu,hop_so
29157bbb-0c3e-4181-9f2c-520dae908f9c,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/95950603.htm,2022-06-27 10:10:27.126897,xe.chotot.com,Kia Morning Van 2016AT,265.000.000,Hàn Quốc,Đã sử dụng,Morning,2,Xăng,Tự động
099154b8-7312-4eef-ae7b-f324eebd08a4,https://xe.chotot.com/mua-ban-oto-huyen-thanh-chuong-nghe-an/96374546.htm,2022-06-27 10:10:27.315975,xe.chotot.com,Bán matiz 2004,49.000.000,Hàn Quốc,Đã sử dụng,Matiz,5,Xăng,Tự động
df66eb36-ee29-4801-9b89-c6854fc46a58,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/96059338.htm,2022-06-27 10:10:27.755790,xe.chotot.com,Ford Ranger XLS AT 2021 Siêu Lướt,740.000.000,Việt Nam,Đã sử dụng,Ranger,5,Dầu,Tự động
84242835-6de5-4e40-8cb6-c630763a4900,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/95924691.htm,2022-06-27 10:10:28.545520,xe.chotot.com,BÁN  WIGO 1.2 SỐ SÀN 2019 CHẠY 10.000KM GIÁ 300TR,300.000.000,Nước khác,Đã sử dụng,Wigo,5,Xăng,Số sàn
4dfa5a13-5190-4a37-8635-36e64bfc378a,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/89174582.htm,2022-06-27 10:10:28.570568,xe.chotot.com,Cruze 1.8 LTZ 11 tự động chính chủ,259.000.000,Việt Nam,Đã sử dụng,Cruze,5,Xăng,Tự động
e7b6fd06-d788-4059-91c7-d584a295e1f5,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/96142302.htm,2022-06-27 10:10:29.495916,xe.chotot.com,Lexus RX450H model 2010 màu bạc xuất sắc,1.130.000.000,Nhật Bản,Đã sử dụng,RX,5,Động cơ Hybrid,Tự động
79f6d500-c4a6-4ca5-be1b-43d4aae82c24,https://xe.chotot.com/mua-ban-oto-quan-hoang-mai-ha-noi/95599810.htm,2022-06-27 10:10:29.711952,xe.chotot.com,cerato 2.0 prenium 1 chủ từ đầu cực mới,619.000.000,Việt Nam,Đã sử dụng,Cerato,5,Xăng,Tự động
b7124e46-fb42-4026-8302-5eefc5e359c8,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/96266181.htm,2022-06-27 10:10:30.662413,xe.chotot.com,Xe Hyundai Elantra 2.0 AT 2019 Giá Tốt,625.000.000,,Đã sử dụng,Elantra,5,Xăng,Tự động
a118e0a5-5fde-4db3-8303-d7b4e4bf6eac,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/95712840.htm,2022-06-27 10:10:30.667413,xe.chotot.com,Kia Cerato 1.6 AT 2016 HN odo 5v2 zin siêu đẹp,470.000.000,,Đã sử dụng,Cerato,5,Xăng,Tự động
9654194c-0b99-4174-9ff6-9d7ced1cb980,https://xe.chotot.com/mua-ban-oto-thanh-pho-nha-trang-khanh-hoa/94367206.htm,2022-06-27 10:10:30.723818,xe.chotot.com,Bán Navara EL 2019 mới chạy 16.000km mới 99%,620.000.000,Thái Lan,Đã sử dụng,Navara,5,Dầu,Tự động
d85e60d5-f786-4b42-9d43-06ffedef2221,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/93685619.htm,2022-06-27 10:10:31.302869,xe.chotot.com,Ford Ranger XLS 2.2Turbo MT 4x2-mua xe tại Hãng,539.000.000,,Đã sử dụng,Ranger,5,Dầu,Số sàn
7c76b985-2cf6-4b27-9a02-954e2f55022a,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/94302003.htm,2022-06-27 10:10:31.739129,xe.chotot.com,Auto86 bán Mercedes GL450 4Matic  2010,900.000.000,Mỹ,Đã sử dụng,GL Class,7,Xăng,Tự động
15039b2b-8f71-411b-84d6-09f531c65fdd,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/93588133.htm,2022-06-27 10:10:31.769127,xe.chotot.com,MERC E300 AMG 2021 SIÊU LƯỚT 3.888KM BIỂN SAIGON,2.899.000.000,Việt Nam,Đã sử dụng,E Class,5,Xăng,Tự động
ba04b6df-1299-430f-9406-341ef9921d5e,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/96027687.htm,2022-06-27 10:10:32.020001,xe.chotot.com,✅✅ 𝐓𝐎𝐘𝐎𝐓𝐀 𝐀𝐋𝐓𝐈𝐒 𝟏.𝟖𝐆 𝟐𝟎𝟐𝟐 🔴𝙂𝙄𝘼𝙊 𝙉𝙂𝘼𝙔 𝙈𝙄𝙀̂̀𝙉 𝙉𝘼𝙈,719.000.000,Thái Lan,Mới,Corolla Altis,5,Xăng,Tự động
a182647a-9e40-4b55-b6e2-b6f4a18143ae,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/94460916.htm,2022-06-27 10:10:32.050011,xe.chotot.com,⚡️ TOYOTA VIOS 2022 ĐỦ MÀU GIAO NGAY ✅,483.000.000,,Đã sử dụng,Vios,5,Xăng,Tự động
26a8f91c-c1fa-4d20-984a-99671b943064,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/94881498.htm,2022-06-27 10:10:32.631171,xe.chotot.com,CHỢ XE BIÊN HOÀ BÁN BT50 2017 RẤT MỚI,539.000.000,Thái Lan,Đã sử dụng,BT 50,5,Dầu,Tự động
4e05e8aa-4fce-4254-82a2-f11da28c33e2,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/96254492.htm,2022-06-27 10:10:32.942822,xe.chotot.com,Chính chủ cần bán  xe Innova 2016,360.000.000,,Đã sử dụng,Innova,,Xăng,Số sàn
809cc5c5-603d-4a13-80e8-3a0c73385702,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/96374419.htm,2022-06-27 10:10:32.957838,xe.chotot.com,Bán Fadil bản Plus 2020,370.000.000,Việt Nam,Đã sử dụng,Fadil,5,Xăng,Tự động
8f0777d8-2912-468f-abeb-287dc93e232c,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/96374454.htm,2022-06-27 10:10:33.051049,xe.chotot.com,Xe kia Carnival 2009 AT,215.000.000,Hàn Quốc,Đã sử dụng,Carnival,7,Xăng,Tự động
106b0bff-2067-40b6-a1ff-bcd06803a844,https://xe.chotot.com/mua-ban-oto-quan-tan-binh-tp-ho-chi-minh/96256876.htm,2022-06-27 10:10:33.392250,xe.chotot.com,Mercedes CLA200 4 matic đời 2016,780.000.000,,Đã sử dụng,CLA Class,5,Xăng,Tự động
9633e480-2009-41df-a796-afabce6b07a6,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/96324146.htm,2022-06-27 10:10:33.567201,xe.chotot.com,Hyundai Santa Fe Premium 2022 chuẩn từng centimet,1.550.000.000,Việt Nam,Đã sử dụng,Santa Fe,,Dầu,Tự động
21e35cfb-52c6-4bde-ba23-803f458166e8,https://xe.chotot.com/mua-ban-oto-huyen-nha-be-tp-ho-chi-minh/95447461.htm,2022-06-27 10:10:33.722205,xe.chotot.com,Nissan Navara EL premium R dầu 2.5 AT đk 2020 90%,625.000.000,Thái Lan,Đã sử dụng,Navara,5,Dầu,Tự động
